timestamp,open,high,low,close,volume
2020-12-15T00:00:00+00:00,1.11684,1.11796,1.11326,1.11487,1276
2020-12-16T00:00:00+00:00,1.11487,1.11585,1.11429,1.11470,4853
2020-12-17T00:00:00+00:00,1.11470,1.11555,1.11223,1.11360,5888
2020-12-18T00:00:00+00:00,1.11360,1.11485,1.11264,1.11305,3346
2020-12-19T00:00:00+00:00,1.11305,1.11344,1.11189,1.11209,3421
2020-12-20T00:00:00+00:00,1.11209,1.11476,1.11131,1.11351,2790
2020-12-21T00:00:00+00:00,1.11351,1.11514,1.11187,1.11498,2122
2020-12-22T00:00:00+00:00,1.11498,1.11667,1.11363,1.11533,1572
2020-12-23T00:00:00+00:00,1.11533,1.11607,1.11442,1.11457,2480
2020-12-24T00:00:00+00:00,1.11457,1.11489,1.11137,1.11303,1987
2020-12-25T00:00:00+00:00,1.11303,1.11422,1.11167,1.11236,4787
2020-12-26T00:00:00+00:00,1.11236,1.11411,1.11207,1.11252,3743
2020-12-27T00:00:00+00:00,1.11252,1.11528,1.11126,1.11379,3571
2020-12-28T00:00:00+00:00,1.11379,1.11704,1.11299,1.11538,4326
2020-12-29T00:00:00+00:00,1.11538,1.11778,1.11506,1.11735,3900
2020-12-30T00:00:00+00:00,1.11735,1.12020,1.11683,1.11918,1249
2020-12-31T00:00:00+00:00,1.11918,1.12030,1.11861,1.11927,4574
2021-01-01T00:00:00+00:00,1.11927,1.12003,1.11820,1.11957,1172
2021-01-02T00:00:00+00:00,1.11957,1.12086,1.11827,1.11930,3176
2021-01-03T00:00:00+00:00,1.11930,1.12087,1.11704,1.11726,5899
2021-01-04T00:00:00+00:00,1.11726,1.11835,1.11685,1.11754,3010
2021-01-05T00:00:00+00:00,1.11754,1.11848,1.11536,1.11554,5248
2021-01-06T00:00:00+00:00,1.11554,1.11682,1.11425,1.11455,1908
2021-01-07T00:00:00+00:00,1.11455,1.11634,1.11381,1.11605,1798
2021-01-08T00:00:00+00:00,1.11605,1.11905,1.11445,1.11814,2913
2021-01-09T00:00:00+00:00,1.11814,1.11843,1.11571,1.11622,2510
2021-01-10T00:00:00+00:00,1.11622,1.11735,1.11500,1.11557,1839
2021-01-11T00:00:00+00:00,1.11557,1.11627,1.11428,1.11616,2220
2021-01-12T00:00:00+00:00,1.11616,1.11773,1.11463,1.11704,1704
2021-01-13T00:00:00+00:00,1.11704,1.11802,1.11543,1.11597,4018
2021-01-14T00:00:00+00:00,1.11597,1.11806,1.11517,1.11778,4039
2021-01-15T00:00:00+00:00,1.11778,1.11807,1.11550,1.11590,1485
2021-01-16T00:00:00+00:00,1.11590,1.11701,1.11520,1.11585,2070
2021-01-17T00:00:00+00:00,1.11585,1.11721,1.11227,1.11362,2819
2021-01-18T00:00:00+00:00,1.11362,1.11451,1.11195,1.11315,5779
2021-01-19T00:00:00+00:00,1.11315,1.11364,1.11018,1.11096,1831
2021-01-20T00:00:00+00:00,1.11096,1.11230,1.11040,1.11200,3836
2021-01-21T00:00:00+00:00,1.11200,1.11332,1.10976,1.11112,5815
2021-01-22T00:00:00+00:00,1.11112,1.11128,1.10914,1.11052,2407
2021-01-23T00:00:00+00:00,1.11052,1.11191,1.10900,1.10973,5294
2021-01-24T00:00:00+00:00,1.10973,1.11061,1.10858,1.10910,5839
2021-01-25T00:00:00+00:00,1.10910,1.11102,1.10793,1.10983,5640
2021-01-26T00:00:00+00:00,1.10983,1.11072,1.10892,1.10909,4220
2021-01-27T00:00:00+00:00,1.10909,1.11091,1.10852,1.11063,5576
2021-01-28T00:00:00+00:00,1.11063,1.11206,1.11013,1.11145,2808
2021-01-29T00:00:00+00:00,1.11145,1.11435,1.10981,1.11354,2537
2021-01-30T00:00:00+00:00,1.11354,1.11473,1.11319,1.11424,3343
2021-01-31T00:00:00+00:00,1.11424,1.11427,1.11219,1.11303,4927
2021-02-01T00:00:00+00:00,1.11303,1.11432,1.11119,1.11224,2231
2021-02-02T00:00:00+00:00,1.11224,1.11224,1.11110,1.11151,1230
2021-02-03T00:00:00+00:00,1.11151,1.11311,1.11100,1.11112,5602
2021-02-04T00:00:00+00:00,1.11112,1.11379,1.11078,1.11241,1015
2021-02-05T00:00:00+00:00,1.11241,1.11351,1.10898,1.11033,1240
2021-02-06T00:00:00+00:00,1.11033,1.11132,1.10659,1.10819,2801
2021-02-07T00:00:00+00:00,1.10819,1.10919,1.10583,1.10713,2398
2021-02-08T00:00:00+00:00,1.10713,1.10738,1.10578,1.10679,3806
2021-02-09T00:00:00+00:00,1.10679,1.10744,1.10605,1.10724,3477
2021-02-10T00:00:00+00:00,1.10724,1.10787,1.10547,1.10618,1565
2021-02-11T00:00:00+00:00,1.10618,1.10649,1.10476,1.10546,2585
2021-02-12T00:00:00+00:00,1.10546,1.10546,1.10425,1.10523,2432
2021-02-13T00:00:00+00:00,1.10523,1.10761,1.10509,1.10623,5973
2021-02-14T00:00:00+00:00,1.10623,1.10727,1.10385,1.10483,1944
2021-02-15T00:00:00+00:00,1.10483,1.10638,1.10153,1.10313,4342
2021-02-16T00:00:00+00:00,1.10313,1.10356,1.10205,1.10313,2072
2021-02-17T00:00:00+00:00,1.10313,1.10547,1.10297,1.10481,1025
2021-02-18T00:00:00+00:00,1.10481,1.10573,1.10323,1.10548,5340
2021-02-19T00:00:00+00:00,1.10548,1.10663,1.10427,1.10453,2049
2021-02-20T00:00:00+00:00,1.10453,1.10457,1.10283,1.10409,5824
2021-02-21T00:00:00+00:00,1.10409,1.10534,1.10179,1.10272,3065
2021-02-22T00:00:00+00:00,1.10272,1.10384,1.10050,1.10121,2018
2021-02-23T00:00:00+00:00,1.10121,1.10231,1.10059,1.10180,3162
2021-02-24T00:00:00+00:00,1.10180,1.10342,1.09929,1.09971,1583
2021-02-25T00:00:00+00:00,1.09971,1.10057,1.09866,1.09888,5543
2021-02-26T00:00:00+00:00,1.09888,1.10007,1.09849,1.09971,2970
2021-02-27T00:00:00+00:00,1.09971,1.10156,1.09886,1.10150,5089
2021-02-28T00:00:00+00:00,1.10150,1.10284,1.09902,1.10016,3912
2021-03-01T00:00:00+00:00,1.10016,1.10081,1.09781,1.09931,2793
2021-03-02T00:00:00+00:00,1.09931,1.10051,1.09807,1.09979,1798
2021-03-03T00:00:00+00:00,1.09979,1.10205,1.09838,1.10066,2065
2021-03-04T00:00:00+00:00,1.10066,1.10166,1.09942,1.10080,5918
2021-03-05T00:00:00+00:00,1.10080,1.10171,1.10027,1.10088,1917
2021-03-06T00:00:00+00:00,1.10088,1.10108,1.10019,1.10099,1585
2021-03-07T00:00:00+00:00,1.10099,1.10243,1.09862,1.10017,2024
2021-03-08T00:00:00+00:00,1.10017,1.10160,1.09938,1.09951,1131
2021-03-09T00:00:00+00:00,1.09951,1.10083,1.09924,1.09924,4653
2021-03-10T00:00:00+00:00,1.09924,1.09957,1.09683,1.09778,1775
2021-03-11T00:00:00+00:00,1.09778,1.09969,1.09703,1.09847,3477
2021-03-12T00:00:00+00:00,1.09847,1.09971,1.09815,1.09857,5373
2021-03-13T00:00:00+00:00,1.09857,1.09970,1.09748,1.09898,4253
2021-03-14T00:00:00+00:00,1.09898,1.10024,1.09737,1.09798,5039
2021-03-15T00:00:00+00:00,1.09798,1.09957,1.09601,1.09618,2386
2021-03-16T00:00:00+00:00,1.09618,1.09670,1.09498,1.09554,3638
2021-03-17T00:00:00+00:00,1.09554,1.09576,1.09360,1.09514,2359
2021-03-18T00:00:00+00:00,1.09514,1.09652,1.09388,1.09488,4160
2021-03-19T00:00:00+00:00,1.09488,1.09538,1.09337,1.09412,4041
2021-03-20T00:00:00+00:00,1.09412,1.09562,1.09338,1.09397,1964
2021-03-21T00:00:00+00:00,1.09397,1.09486,1.09165,1.09220,5875
2021-03-22T00:00:00+00:00,1.09220,1.09224,1.08905,1.09013,3901
2021-03-23T00:00:00+00:00,1.09013,1.09038,1.08777,1.08921,4931
2021-03-24T00:00:00+00:00,1.08921,1.09131,1.08824,1.08991,4308
2021-03-25T00:00:00+00:00,1.08991,1.09100,1.08985,1.08996,3845
2021-03-26T00:00:00+00:00,1.08996,1.09134,1.08731,1.08779,2883
2021-03-27T00:00:00+00:00,1.08779,1.08929,1.08501,1.08559,4622
2021-03-28T00:00:00+00:00,1.08559,1.08716,1.08439,1.08690,4424
2021-03-29T00:00:00+00:00,1.08690,1.08704,1.08367,1.08496,4325
2021-03-30T00:00:00+00:00,1.08496,1.08659,1.08402,1.08643,5459
2021-03-31T00:00:00+00:00,1.08643,1.08706,1.08550,1.08613,2631
2021-04-01T00:00:00+00:00,1.08613,1.08823,1.08498,1.08696,2735
2021-04-02T00:00:00+00:00,1.08696,1.08807,1.08561,1.08702,1262
2021-04-03T00:00:00+00:00,1.08702,1.08746,1.08526,1.08652,3591
2021-04-04T00:00:00+00:00,1.08652,1.08665,1.08476,1.08618,5300
2021-04-05T00:00:00+00:00,1.08618,1.08814,1.08530,1.08808,3208
2021-04-06T00:00:00+00:00,1.08808,1.09089,1.08698,1.09011,1365
2021-04-07T00:00:00+00:00,1.09011,1.09254,1.08986,1.09114,3722
2021-04-08T00:00:00+00:00,1.09114,1.09229,1.08959,1.09118,2676
2021-04-09T00:00:00+00:00,1.09118,1.09425,1.09077,1.09265,5230
2021-04-10T00:00:00+00:00,1.09265,1.09424,1.09254,1.09328,5982
2021-04-11T00:00:00+00:00,1.09328,1.09457,1.09003,1.09156,3653
2021-04-12T00:00:00+00:00,1.09156,1.09358,1.09004,1.09298,5377
2021-04-13T00:00:00+00:00,1.09298,1.09419,1.09074,1.09188,5485
2021-04-14T00:00:00+00:00,1.09188,1.09349,1.09053,1.09321,2975
2021-04-15T00:00:00+00:00,1.09321,1.09538,1.09302,1.09414,4416
2021-04-16T00:00:00+00:00,1.09414,1.09652,1.09396,1.09622,1476
2021-04-17T00:00:00+00:00,1.09622,1.09776,1.09524,1.09606,4825
2021-04-18T00:00:00+00:00,1.09606,1.09816,1.09487,1.09652,3595
2021-04-19T00:00:00+00:00,1.09652,1.09821,1.09592,1.09714,2152
2021-04-20T00:00:00+00:00,1.09714,1.09965,1.09602,1.09891,3371
2021-04-21T00:00:00+00:00,1.09891,1.09896,1.09567,1.09708,5147
2021-04-22T00:00:00+00:00,1.09708,1.10050,1.09651,1.09925,4355
2021-04-23T00:00:00+00:00,1.09925,1.10167,1.09774,1.10026,4985
2021-04-24T00:00:00+00:00,1.10026,1.10159,1.09925,1.10142,4661
2021-04-25T00:00:00+00:00,1.10142,1.10437,1.10065,1.10318,1268
2021-04-26T00:00:00+00:00,1.10318,1.10428,1.10154,1.10347,3908
2021-04-27T00:00:00+00:00,1.10347,1.10463,1.10255,1.10319,4894
2021-04-28T00:00:00+00:00,1.10319,1.10473,1.10236,1.10457,2021
2021-04-29T00:00:00+00:00,1.10457,1.10620,1.10395,1.10570,2802
2021-04-30T00:00:00+00:00,1.10570,1.10720,1.10459,1.10546,4921
2021-05-01T00:00:00+00:00,1.10546,1.10776,1.10427,1.10644,4594
2021-05-02T00:00:00+00:00,1.10644,1.10770,1.10465,1.10541,2078
2021-05-03T00:00:00+00:00,1.10541,1.10544,1.10369,1.10515,1030
2021-05-04T00:00:00+00:00,1.10515,1.10645,1.10320,1.10367,5949
2021-05-05T00:00:00+00:00,1.10367,1.10614,1.10363,1.10548,4403
2021-05-06T00:00:00+00:00,1.10548,1.10577,1.10247,1.10410,3283
2021-05-07T00:00:00+00:00,1.10410,1.10513,1.10351,1.10431,5779
2021-05-08T00:00:00+00:00,1.10431,1.10504,1.10283,1.10444,3310
2021-05-09T00:00:00+00:00,1.10444,1.10618,1.10373,1.10482,4125
2021-05-10T00:00:00+00:00,1.10482,1.10575,1.10278,1.10417,2792
2021-05-11T00:00:00+00:00,1.10417,1.10430,1.10322,1.10353,2297
2021-05-12T00:00:00+00:00,1.10353,1.10470,1.10317,1.10357,2963
2021-05-13T00:00:00+00:00,1.10357,1.10486,1.10330,1.10332,4919
2021-05-14T00:00:00+00:00,1.10332,1.10438,1.10015,1.10169,3334
2021-05-15T00:00:00+00:00,1.10169,1.10294,1.10070,1.10261,3125
2021-05-16T00:00:00+00:00,1.10261,1.10424,1.10050,1.10080,2378
2021-05-17T00:00:00+00:00,1.10080,1.10207,1.09837,1.09943,1179
2021-05-18T00:00:00+00:00,1.09943,1.09945,1.09850,1.09879,5089
2021-05-19T00:00:00+00:00,1.09879,1.10174,1.09788,1.10047,4975
2021-05-20T00:00:00+00:00,1.10047,1.10061,1.09795,1.09903,2415
2021-05-21T00:00:00+00:00,1.09903,1.09979,1.09716,1.09856,2404
2021-05-22T00:00:00+00:00,1.09856,1.09944,1.09663,1.09725,2566
2021-05-23T00:00:00+00:00,1.09725,1.09816,1.09607,1.09708,5604
2021-05-24T00:00:00+00:00,1.09708,1.09829,1.09623,1.09680,4198
2021-05-25T00:00:00+00:00,1.09680,1.09690,1.09510,1.09625,5077
2021-05-26T00:00:00+00:00,1.09625,1.09740,1.09420,1.09436,1473
2021-05-27T00:00:00+00:00,1.09436,1.09524,1.09176,1.09315,5689
2021-05-28T00:00:00+00:00,1.09315,1.09478,1.09078,1.09186,5989
2021-05-29T00:00:00+00:00,1.09186,1.09298,1.08887,1.09002,4537
2021-05-30T00:00:00+00:00,1.09002,1.09003,1.08886,1.08976,5594
2021-05-31T00:00:00+00:00,1.08976,1.09245,1.08869,1.09194,5701
2021-06-01T00:00:00+00:00,1.09194,1.09298,1.09032,1.09125,5064
2021-06-02T00:00:00+00:00,1.09125,1.09439,1.09021,1.09319,1857
2021-06-03T00:00:00+00:00,1.09319,1.09493,1.09244,1.09439,3665
2021-06-04T00:00:00+00:00,1.09439,1.09534,1.09326,1.09463,2782
2021-06-05T00:00:00+00:00,1.09463,1.09544,1.09211,1.09294,4587
2021-06-06T00:00:00+00:00,1.09294,1.09464,1.09216,1.09421,5717
2021-06-07T00:00:00+00:00,1.09421,1.09470,1.09206,1.09359,1249
2021-06-08T00:00:00+00:00,1.09359,1.09493,1.09234,1.09347,2618
2021-06-09T00:00:00+00:00,1.09347,1.09484,1.09118,1.09156,5486
2021-06-10T00:00:00+00:00,1.09156,1.09295,1.09119,1.09233,4277
2021-06-11T00:00:00+00:00,1.09233,1.09344,1.09048,1.09105,2608
2021-06-12T00:00:00+00:00,1.09105,1.09120,1.08830,1.08893,1316
2021-06-13T00:00:00+00:00,1.08893,1.09187,1.08778,1.09062,3329
2021-06-14T00:00:00+00:00,1.09062,1.09286,1.08930,1.09188,2059
2021-06-15T00:00:00+00:00,1.09188,1.09493,1.09154,1.09373,2581
2021-06-16T00:00:00+00:00,1.09373,1.09373,1.09097,1.09159,2278
2021-06-17T00:00:00+00:00,1.09159,1.09250,1.08919,1.09077,5195
2021-06-18T00:00:00+00:00,1.09077,1.09113,1.08840,1.08995,1814
2021-06-19T00:00:00+00:00,1.08995,1.09129,1.08988,1.09028,3460
2021-06-20T00:00:00+00:00,1.09028,1.09246,1.08868,1.09123,3074
2021-06-21T00:00:00+00:00,1.09123,1.09343,1.08963,1.09329,1555
2021-06-22T00:00:00+00:00,1.09329,1.09446,1.09238,1.09243,1401
2021-06-23T00:00:00+00:00,1.09243,1.09398,1.09200,1.09278,1860
2021-06-24T00:00:00+00:00,1.09278,1.09435,1.09257,1.09370,2320
2021-06-25T00:00:00+00:00,1.09370,1.09391,1.09176,1.09271,3140
2021-06-26T00:00:00+00:00,1.09271,1.09311,1.09270,1.09300,5661
2021-06-27T00:00:00+00:00,1.09300,1.09347,1.09291,1.09326,5601
2021-06-28T00:00:00+00:00,1.09326,1.09471,1.09288,1.09433,1553
2021-06-29T00:00:00+00:00,1.09433,1.09568,1.09295,1.09340,2823
2021-06-30T00:00:00+00:00,1.09340,1.09386,1.09304,1.09352,3295
2021-07-01T00:00:00+00:00,1.09352,1.09488,1.09200,1.09239,5575
2021-07-02T00:00:00+00:00,1.09239,1.09319,1.09229,1.09298,2104
2021-07-03T00:00:00+00:00,1.09298,1.09502,1.09274,1.09343,2489
2021-07-04T00:00:00+00:00,1.09343,1.09395,1.09124,1.09176,3734
2021-07-05T00:00:00+00:00,1.09176,1.09220,1.09071,1.09091,2627
2021-07-06T00:00:00+00:00,1.09091,1.09247,1.08833,1.08934,1974
2021-07-07T00:00:00+00:00,1.08934,1.09006,1.08693,1.08813,4911
2021-07-08T00:00:00+00:00,1.08813,1.08913,1.08791,1.08871,4017
2021-07-09T00:00:00+00:00,1.08871,1.08973,1.08703,1.08777,4430
2021-07-10T00:00:00+00:00,1.08777,1.09065,1.08776,1.08916,2708
2021-07-11T00:00:00+00:00,1.08916,1.09010,1.08732,1.08883,5628
2021-07-12T00:00:00+00:00,1.08883,1.09089,1.08796,1.08935,5665
2021-07-13T00:00:00+00:00,1.08935,1.08968,1.08870,1.08902,2356
2021-07-14T00:00:00+00:00,1.08902,1.09240,1.08849,1.09086,1273
2021-07-15T00:00:00+00:00,1.09086,1.09228,1.08962,1.09146,4815
2021-07-16T00:00:00+00:00,1.09146,1.09365,1.09098,1.09255,1557
2021-07-17T00:00:00+00:00,1.09255,1.09417,1.09176,1.09282,3354
2021-07-18T00:00:00+00:00,1.09282,1.09293,1.09093,1.09178,1928
2021-07-19T00:00:00+00:00,1.09178,1.09270,1.09037,1.09102,4162
2021-07-20T00:00:00+00:00,1.09102,1.09273,1.09102,1.09184,2804
2021-07-21T00:00:00+00:00,1.09184,1.09434,1.09112,1.09404,1822
2021-07-22T00:00:00+00:00,1.09404,1.09534,1.09175,1.09221,3105
2021-07-23T00:00:00+00:00,1.09221,1.09483,1.09067,1.09376,3748
2021-07-24T00:00:00+00:00,1.09376,1.09720,1.09226,1.09585,5626
2021-07-25T00:00:00+00:00,1.09585,1.09622,1.09524,1.09539,1488
2021-07-26T00:00:00+00:00,1.09539,1.09809,1.09395,1.09729,4280
2021-07-27T00:00:00+00:00,1.09729,1.09832,1.09625,1.09672,3915
2021-07-28T00:00:00+00:00,1.09672,1.09902,1.09539,1.09852,3223
2021-07-29T00:00:00+00:00,1.09852,1.09985,1.09814,1.09895,2279
2021-07-30T00:00:00+00:00,1.09895,1.10041,1.09878,1.09924,2847
2021-07-31T00:00:00+00:00,1.09924,1.10104,1.09911,1.09999,2144
2021-08-01T00:00:00+00:00,1.09999,1.10112,1.09802,1.09953,2654
2021-08-02T00:00:00+00:00,1.09953,1.10102,1.09906,1.09982,2198
2021-08-03T00:00:00+00:00,1.09982,1.10214,1.09970,1.10103,5997
2021-08-04T00:00:00+00:00,1.10103,1.10195,1.09838,1.09921,4930
2021-08-05T00:00:00+00:00,1.09921,1.10234,1.09797,1.10073,1709
2021-08-06T00:00:00+00:00,1.10073,1.10196,1.09919,1.09950,4199
2021-08-07T00:00:00+00:00,1.09950,1.10033,1.09839,1.09864,2591
2021-08-08T00:00:00+00:00,1.09864,1.09913,1.09761,1.09797,4656
2021-08-09T00:00:00+00:00,1.09797,1.09933,1.09436,1.09596,5788
2021-08-10T00:00:00+00:00,1.09596,1.09649,1.09476,1.09521,3063
2021-08-11T00:00:00+00:00,1.09521,1.09724,1.09389,1.09607,5034
2021-08-12T00:00:00+00:00,1.09607,1.09646,1.09561,1.09593,1469
2021-08-13T00:00:00+00:00,1.09593,1.09748,1.09328,1.09383,4771
2021-08-14T00:00:00+00:00,1.09383,1.09434,1.09303,1.09325,2273
2021-08-15T00:00:00+00:00,1.09325,1.09414,1.09107,1.09188,1150
2021-08-16T00:00:00+00:00,1.09188,1.09332,1.09087,1.09239,5155
2021-08-17T00:00:00+00:00,1.09239,1.09495,1.09164,1.09426,4896
2021-08-18T00:00:00+00:00,1.09426,1.09439,1.09307,1.09388,5886
2021-08-19T00:00:00+00:00,1.09388,1.09469,1.09303,1.09418,1060
2021-08-20T00:00:00+00:00,1.09418,1.09740,1.09298,1.09632,2012
2021-08-21T00:00:00+00:00,1.09632,1.09843,1.09501,1.09818,5635
2021-08-22T00:00:00+00:00,1.09818,1.10179,1.09801,1.10036,5411
